 ,10MKD12CY021XQ01,10MKD12CY022XQ01,10MKD11CY021XQ01,10MKD11CY022XQ01,10MKC01DE502XQ01,10MKC01EU001ZQ01,10MKD12CY901XQ01,10MKD11CY901XQ01,10MBY10CE901XQ01
,VIB GEN BRG CSG EE,VIB GEN BRG CSG EE,VIB GEN BRG CSG TE,VIB GEN BRG CSG TE,REACTIVE POWER,EXC CURRENT,REL S-VIB GEN BRG EE,REL S-VIB GEN BRG TE,ACTIVE POWER
Date Time,mm/s,mm/s,mm/s,mm/s,Mvar,A,µm pk-pk,µm pk-pk,MW
9/15/2021 10:17:00 AM,1.470631,1.5068,0.4738137,0.4738137,215.2723,4020.906,25.98741,22.75029,617.4479
9/15/2021 10:18:00 AM,1.470631,1.5068,0.4289641,0.4918981,206.0211,3995.949,25.98741,22.75029,618.3854
9/15/2021 10:19:00 AM,1.444589,1.501013,0.4484954,0.4868345,210.7827,4007.885,24.99277,22.75029,618.5416
9/15/2021 10:20:00 AM,1.414207,1.501013,0.4723669,0.4882812,205.8397,4000.289,27.48843,22.75029,619.375
9/15/2021 10:21:00 AM,1.464844,1.522714,0.4817708,0.6155961,178.7662,3882.017,28.03096,22.75029,612.6041
9/15/2021 10:22:00 AM,1.428675,1.508246,0.4861111,0.5302373,178.7662,3854.528,24.64916,20.74291,615.2604
9/15/2021 10:23:00 AM,1.463397,1.508246,0.4506655,0.495515,192.0535,3930.845,24.46832,22.11733,617.3438
9/15/2021 10:24:00 AM,1.45761,1.521267,0.4578993,0.4882812,181.3965,3859.23,25.35446,22.11733,610.4688
9/15/2021 10:25:00 AM,1.477141,1.520544,0.4796007,0.4868345,189.2419,3903.356,25.35446,22.11733,613.6979
9/15/2021 10:26:00 AM,1.46629,1.516204,0.4578993,0.5085359,203.6176,3973.524,25.35446,22.11733,615.7813
9/15/2021 10:27:00 AM,1.477865,1.51548,0.4781539,0.5099826,179.6279,3871.889,25.35446,22.11733,617.8125
9/15/2021 10:28:00 AM,1.470631,1.520544,0.4578993,0.5013021,191.3733,3879.485,25.35446,22.11733,614.6354
9/15/2021 10:29:00 AM,1.470631,1.51548,0.4868345,0.5013021,218.5828,4002.098,25.35446,22.11733,606.6146
9/15/2021 10:30:00 AM,1.470631,1.51548,0.4571759,0.5013021,224.6142,4040.437,25.35446,20.72483,612.0833
9/15/2021 10:31:00 AM,1.470631,1.51548,0.4434317,0.5121527,205.749,3974.248,25.35446,21.46629,615.8333
9/15/2021 10:32:00 AM,1.470631,1.533565,0.4644097,0.4716435,200.7606,3951.461,25.35446,21.46629,616.3021
9/15/2021 10:33:00 AM,1.470631,1.51331,0.4564525,0.5099826,220.3514,4055.266,25.35446,21.46629,616.8229
9/15/2021 10:34:00 AM,1.470631,1.51331,0.4506655,0.5099826,223.6619,4067.925,25.35446,21.08652,616.875
9/15/2021 10:35:00 AM,1.456163,1.51331,0.4593461,0.5085359,228.1061,4067.925,25.35446,21.08652,615.8333
9/15/2021 10:36:00 AM,1.463397,1.51548,0.4680266,0.4810475,216.3607,4051.649,25.35446,21.61097,616.7188
9/15/2021 10:37:00 AM,1.4511,1.508246,0.46875,0.5627893,209.6943,3993.055,25.0651,20.56207,615.3125
9/15/2021 10:38:00 AM,1.498843,1.487268,0.4781539,0.531684,218.4921,4044.054,25.0651,20.54398,617.9166
9/15/2021 10:39:00 AM,1.470631,1.501013,0.4528356,0.510706,211.2816,3997.034,25.40871,20.90567,617.0833
9/15/2021 10:40:00 AM,1.463397,1.501013,0.4933449,0.5230035,198.085,3938.079,25.40871,20.90567,617.0833
9/15/2021 10:41:00 AM,1.463397,1.542969,0.4976852,0.4904514,219.4444,4027.778,25.01085,20.90567,617.2396
9/15/2021 10:42:00 AM,1.463397,1.523438,0.4600694,0.510706,205.2955,3953.993,25.01085,20.90567,612.8646
9/15/2021 10:43:00 AM,1.477141,1.50463,0.4571759,0.5027488,191.1919,3937.355,25.01085,20.90567,615.6771
9/15/2021 10:44:00 AM,1.491609,1.51548,0.4571759,0.4882812,184.6163,3886.357,25.51722,20.90567,613.125
9/15/2021 10:45:00 AM,1.429398,1.501013,0.426794,0.5099826,190.6477,3912.76,24.32364,20.90567,611.9791
9/15/2021 10:46:00 AM,1.470631,1.522714,0.4578993,0.510706,209.3315,3990.524,23.83536,22.55136,612.2396
9/15/2021 10:47:00 AM,1.452546,1.487268,0.4506655,0.5005787,195.0919,3899.378,25.33637,20.90567,603.9583
9/15/2021 10:48:00 AM,1.464844,1.502459,0.4571759,0.474537,213.0955,3968.822,25.33637,20.90567,609.2188
9/15/2021 10:49:00 AM,1.464844,1.535012,0.4651331,0.5078125,197.6768,3944.951,25.17361,20.90567,609.9479
9/15/2021 10:50:00 AM,1.456163,1.497396,0.4578993,0.6011285,193.0059,3877.677,25.17361,20.90567,600.2604
9/15/2021 10:51:00 AM,1.464844,1.530671,0.4578993,0.4882812,226.2014,4044.054,25.17361,20.90567,606.1458
9/15/2021 10:52:00 AM,1.450376,1.51548,0.4217303,0.495515,218.9456,3993.779,26.05975,20.54398,602.8125
9/15/2021 10:53:00 AM,1.464844,1.501013,0.4354745,0.4810475,204.2071,3909.143,24.81192,20.43547,597.1875
9/15/2021 10:54:00 AM,1.464844,1.537905,0.4354745,0.4882812,197.4954,3897.931,24.32364,21.21311,601.4063
9/15/2021 10:55:00 AM,1.464844,1.493779,0.4354745,0.4810475,181.3965,3845.486,24.64916,21.21311,605.5208
9/15/2021 10:56:00 AM,1.464844,1.50897,0.4434317,0.4817708,200.7152,3913.484,24.46832,21.21311,605.2604
9/15/2021 10:57:00 AM,1.464844,1.537182,0.4304109,0.4738137,181.6686,3863.571,25.37254,21.21311,609.3229
9/15/2021 10:58:00 AM,1.491609,1.51548,0.4361979,0.4521123,176.8162,3830.657,25.37254,21.21311,609.0104
9/15/2021 10:59:00 AM,1.435909,1.501013,0.4289641,0.4882812,204.5245,3948.568,25.1917,20.79716,605.5729
9/15/2021 11:00:00 AM,1.463397,1.498119,0.4499421,0.4882812,209.2862,3991.609,25.1917,20.90567,609.9479
9/15/2021 11:01:00 AM,1.51331,1.530671,0.4434317,0.5027488,185.7047,3880.932,25.1917,22.51519,612.7083
9/15/2021 11:02:00 AM,1.5068,1.535735,0.4021991,0.4593461,184.2535,3880.932,24.61299,21.24928,616.3541
9/15/2021 11:03:00 AM,1.682581,1.674624,0.6546586,0.6922743,167.7464,3829.572,33.49248,22.71412,615.8854
9/15/2021 11:04:00 AM,1.591435,1.60735,0.6271701,0.6148727,158.4498,3798.105,34.01693,22.71412,617.0833
9/15/2021 11:05:00 AM,1.589988,1.62254,0.5837674,0.6278935,178.8569,3855.975,35.22859,22.71412,614.7916
9/15/2021 11:06:00 AM,1.589988,1.62254,0.6271701,0.6206597,191.3279,3928.675,34.0531,22.71412,618.3854
9/15/2021 11:07:00 AM,1.563223,1.62254,0.6047453,0.6148727,168.6534,3851.996,34.92115,23.72685,616.8229
9/15/2021 11:08:00 AM,1.591435,1.639902,0.6061921,0.6423611,166.1592,3830.657,34.92115,22.84071,617.9166
9/15/2021 11:09:00 AM,1.596499,1.635561,0.5700231,0.6155961,181.3965,3871.166,34.92115,22.84071,619.3229
9/15/2021 11:10:00 AM,1.591435,1.618924,0.5975115,0.636574,182.2128,3904.803,34.74031,23.2024,618.9583
9/15/2021 11:11:00 AM,1.591435,1.585648,0.5830439,0.6315104,186.8837,3885.272,33.83608,23.2024,613.8021
9/15/2021 11:12:00 AM,1.591435,1.629051,0.598235,0.636574,182.8477,3897.208,35.2105,23.2024,616.875
9/15/2021 11:13:00 AM,1.604456,1.629051,0.6119791,0.6495949,179.7639,3848.38,33.72757,23.2024,607.6041
9/15/2021 11:14:00 AM,1.615307,1.628327,0.5837674,0.6633391,182.9837,3892.506,33.72757,23.2024,609.5313
9/15/2021 11:15:00 AM,1.591435,1.628327,0.5483217,0.6004051,164.9801,3821.253,35.59028,23.2024,613.5938
9/15/2021 11:16:00 AM,1.577691,1.616753,0.5837674,0.6351273,168.1545,3827.763,34.01693,23.2024,614.7916
9/15/2021 11:17:00 AM,1.589988,1.627604,0.5425347,0.5895544,178.7662,3866.464,35.82537,23.2024,618.9063
9/15/2021 11:18:00 AM,1.589988,1.627604,0.5881076,0.6293402,182.3942,3866.464,32.7691,23.2024,611.6146
9/15/2021 11:19:00 AM,1.589988,1.635561,0.5830439,0.6148727,189.8768,3918.909,35.59028,23.2024,617.3438
9/15/2021 11:20:00 AM,1.598669,1.627604,0.5642361,0.6148727,183.4825,3894.676,35.59028,23.2024,612.6041
9/15/2021 11:21:00 AM,1.578414,1.621817,0.5642361,0.6011285,169.2883,3845.848,35.48177,23.2024,614.1146
9/15/2021 11:22:00 AM,1.579138,1.621094,0.5353009,0.6155961,165.3429,3814.019,34.90307,23.2024,615.8333
9/15/2021 11:23:00 AM,1.599392,1.621094,0.5700231,0.5794271,160.3091,3823.423,34.90307,23.2024,618.3333
9/15/2021 11:24:00 AM,1.618924,1.632668,0.5844907,0.636574,149.5161,3777.127,34.90307,23.2024,619.5833
9/15/2021 11:25:00 AM,1.613137,1.640625,0.5685764,0.5866609,145.9788,3754.702,34.90307,23.2024,617.4479
9/15/2021 11:26:00 AM,1.597222,1.635561,0.5772569,0.5512152,144.0742,3734.809,33.85417,23.2024,615.0521
9/15/2021 11:27:00 AM,1.604456,1.635561,0.5772569,0.6640625,141.8974,3714.916,36.11473,23.2024,613.9583
9/15/2021 11:28:00 AM,1.604456,1.635561,0.5700231,0.6148727,138.6323,3726.49,34.36053,23.18432,615
9/15/2021 11:29:00 AM,1.604456,1.635561,0.5700231,0.6011285,131.7845,3679.109,36.82002,23.38325,611.7708
9/15/2021 11:30:00 AM,1.604456,1.635561,0.5577257,0.5729166,117.9531,3648.727,36.58492,23.38325,615.7291
9/15/2021 11:31:00 AM,1.625434,1.650752,0.5570023,0.6112558,101.582,3591.941,35.62645,23.38325,610.2604
9/15/2021 11:32:00 AM,1.618924,1.650029,0.5360243,0.5208333,102.5344,3525.029,35.102,23.38325,600.2083
9/15/2021 11:33:00 AM,1.618924,1.650029,0.5215567,0.5230035,104.9379,3568.432,37.66999,23.72685,606.6666
9/15/2021 11:34:00 AM,1.589988,1.663773,0.5512152,0.5844907,106.2983,3568.432,35.6807,23.74494,608.2291
9/15/2021 11:35:00 AM,1.618924,1.663773,0.5295139,0.5844907,91.55988,3490.668,36.4945,23.74494,592.6563
9/15/2021 11:36:00 AM,1.61386,1.649305,0.5497685,0.5656828,98.95178,3490.668,36.4945,23.74494,594.5833
9/15/2021 11:37:00 AM,1.618924,1.678241,0.5266203,0.5656828,86.88892,3505.859,36.4945,23.74494,599.0625
9/15/2021 11:38:00 AM,1.626157,1.650029,0.5555555,0.5664063,72.0144,3456.669,36.4945,25.31829,605.4688
9/15/2021 11:39:00 AM,1.61169,1.647135,0.4933449,0.5729166,81.44702,3522.135,36.13281,24.45023,610.1041
9/15/2021 11:40:00 AM,1.618924,1.650029,0.5765336,0.6018518,92.64825,3544.922,36.13281,23.25665,612.0313
9/15/2021 11:41:00 AM,1.626157,1.684028,0.5765336,0.5866609,85.0296,3519.242,36.65726,23.78111,608.2813
9/15/2021 11:42:00 AM,1.626157,1.664496,0.5765336,0.6336805,73.23883,3478.733,36.65726,24.61299,604.3229
9/15/2021 11:43:00 AM,1.632668,1.678964,0.5606192,0.5787037,80.85748,3429.181,36.65726,24.61299,585.8333
9/15/2021 11:44:00 AM,1.632668,1.664496,0.5541088,0.5801504,83.35168,3474.754,36.65726,23.74494,599.1146
9/15/2021 11:45:00 AM,1.632668,1.664496,0.6170428,0.5975115,78.49933,3474.754,37.1998,24.61299,603.9583
9/15/2021 11:46:00 AM,1.632668,1.663773,0.5721933,0.5938947,78.49933,3456.669,37.63382,24.61299,598.0208
9/15/2021 11:47:00 AM,1.625434,1.663773,0.598235,0.6163194,64.57715,3417.245,36.29557,24.61299,602.8125
9/15/2021 11:48:00 AM,1.633391,1.692708,0.5938947,0.5873842,80.76678,3476.563,36.29557,23.38325,607.9688
9/15/2021 11:49:00 AM,1.633391,1.66522,0.598235,0.6344039,92.82965,3532.624,36.44025,24.08854,611.5104
9/15/2021 11:50:00 AM,1.633391,1.66522,0.5953414,0.6495949,87.16101,3558.304,36.44025,24.97468,613.3854
9/15/2021 11:51:00 AM,1.633391,1.678964,0.6061921,0.636574,72.83069,3420.862,36.44025,23.61835,590.7291
9/15/2021 11:52:00 AM,1.639902,1.678964,0.5497685,0.594618,63.39807,3392.65,36.27749,23.61835,589.4271
9/15/2021 11:53:00 AM,1.633391,1.678241,0.6061921,0.6445313,25.44086,3282.335,36.27749,24.63108,596.875
9/15/2021 11:54:00 AM,1.632668,1.650029,0.6127025,0.6640625,21.72223,3310.185,36.27749,24.63108,602.8646
9/15/2021 11:55:00 AM,1.618924,1.663773,0.6054688,0.6372975,32.60602,3348.524,36.27749,24.63108,607.6563
9/15/2021 11:56:00 AM,1.6182,1.663773,0.6409143,0.6712963,55.18988,3421.585,36.27749,24.63108,610.4166
9/15/2021 11:57:00 AM,1.639902,1.657986,0.6835938,0.6712963,44.30609,3389.395,35.62645,24.63108,608.3333
9/15/2021 11:58:00 AM,1.639902,1.678241,0.6344039,0.682147,-8.843079,3145.255,37.18171,24.63108,586.1458
9/15/2021 11:59:00 AM,1.632668,1.678241,0.6488715,0.682147,-42.44678,3000.217,37.0732,23.81727,564.4271
9/15/2021 12:00:00 PM,1.456163,1.501013,0.4094329,0.4463252,-71.06207,2805.99,25.5353,23.81727,538.0208
9/15/2021 12:01:00 PM,1.479311,1.523438,0.4304109,0.4882812,-109.5635,2651.91,25.5353,24.08854,512.6041
9/15/2021 12:02:00 PM,1.448929,1.508246,0.4788773,0.5099826,-137.2264,2419.705,25.5353,24.08854,478.5938
9/15/2021 12:03:00 PM,1.470631,1.487992,0.4571759,0.5099826,-144.0288,2330.006,25.5353,26.96398,454.7396
9/15/2021 12:04:00 PM,1.463397,1.472801,0.4289641,0.4542824,-146.4323,2247.179,25.5353,24.2513,439.6875
9/15/2021 12:05:00 PM,1.406973,1.438079,0.4036458,0.4427083,-146.8405,2181.351,25.96933,24.2513,423.125
9/15/2021 12:06:00 PM,1.429398,1.445313,0.3942419,0.4347512,-144.9811,2177.373,25.96933,24.79384,425.3125
9/15/2021 12:07:00 PM,1.41493,1.447483,0.3942419,0.4304109,-146.523,2177.373,26.42144,27.48843,422.6563
9/15/2021 12:08:00 PM,1.400463,1.444589,0.3942419,0.4383681,-149.1986,2164.713,26.42144,27.90437,422.1875
9/15/2021 12:09:00 PM,1.385995,1.423611,0.4014757,0.4383681,-151.6021,2077.908,26.42144,24.97468,402.3958
9/15/2021 12:10:00 PM,1.365017,1.403356,0.4239005,0.4651331,-151.9196,2058.738,26.42144,26.54803,396.9792
9/15/2021 12:11:00 PM,1.386719,1.415654,0.4781539,0.4882812,-152.101,2101.78,24.83001,28.24797,412.0313
9/15/2021 12:12:00 PM,1.386719,1.437355,0.453559,0.4926215,-153.7789,2047.164,25.96933,25.89699,395.8854
9/15/2021 12:13:00 PM,1.351273,1.367188,0.5143229,0.5447049,-151.194,2047.164,25.96933,26.54803,395.2083
9/15/2021 12:14:00 PM,1.393952,1.396123,0.5070891,0.5447049,-149.4254,2047.164,25.96933,26.42144,389.9479
9/15/2021 12:15:00 PM,1.370804,1.403356,0.5215567,0.5512152,-149.4254,2017.506,27.66927,26.72888,387.0833
9/15/2021 12:16:00 PM,1.35055,1.35272,0.5989583,0.6076389,-147.5207,2017.506,25.55338,30.7798,388.3333
9/15/2021 12:17:00 PM,1.340422,1.394676,0.6054688,0.6532118,-140.3102,2082.61,26.04167,28.50116,396.4583
9/15/2021 12:18:00 PM,1.358507,1.394676,0.6626157,0.6561053,-140.3102,2069.951,26.04167,28.84476,390.4688
9/15/2021 12:19:00 PM,1.351273,1.387442,0.6546586,0.6618924,-140.3102,2045.718,26.04167,28.84476,388.3333
9/15/2021 12:20:00 PM,1.351273,1.387442,0.6857639,0.714699,-142.2602,2045.718,26.04167,28.84476,388.3333
9/15/2021 12:21:00 PM,1.351273,1.387442,0.6893808,0.7284433,-147.6114,2027.995,26.04167,30.7798,386.1979
9/15/2021 12:22:00 PM,1.349826,1.367911,0.7465277,0.7689525,-147.6114,2019.314,26.76505,29.20645,386.1458
9/15/2021 12:23:00 PM,1.344039,1.367911,0.7892072,0.7798032,-147.6114,2019.314,26.05975,29.76707,386.1458
9/15/2021 12:24:00 PM,1.336082,1.367911,0.8101851,0.8260995,-136.5462,2077.185,26.05975,29.56814,395.2604
9/15/2021 12:25:00 PM,1.344039,1.359954,0.7747396,0.8260995,-146.2056,2042.101,26.36719,31.64786,390.4688
9/15/2021 12:26:00 PM,1.351273,1.368634,0.7971643,0.8224826,-147.2939,2029.08,26.36719,30.7798,387.7604
9/15/2021 12:27:00 PM,1.321615,1.368634,0.8666087,0.8543113,-151.3754,2014.974,26.36719,30.7798,386.7188
9/15/2021 12:28:00 PM,1.331018,1.367188,0.8622685,0.8695023,-140.809,2033.058,26.36719,32.67867,386.1979
9/15/2021 12:29:00 PM,1.321615,1.363571,0.8752893,0.9042245,-140.809,2055.122,26.07784,33.05845,387.8125
9/15/2021 12:30:00 PM,1.302083,1.363571,0.8940972,0.9186921,-136.8183,2050.058,26.07784,31.50318,388.3333
9/15/2021 12:31:00 PM,1.322338,1.363571,0.9237558,0.9563078,-130.288,2076.823,26.78313,31.50318,388.8542
9/15/2021 12:32:00 PM,1.322338,1.363571,0.9302662,0.9331597,-119.7217,2089.844,26.78313,31.50318,386.7188
9/15/2021 12:33:00 PM,1.372251,1.346933,0.9447337,0.9816262,-102.7158,2152.416,27.95862,33.09462,391.5625
9/15/2021 12:34:00 PM,1.315104,1.381655,0.9309896,0.9317129,-102.7158,2152.416,26.2406,33.22121,390.2083
9/15/2021 12:35:00 PM,1.334635,1.381655,0.916522,0.9960937,-97.04712,2166.522,26.2406,32.91377,389.9479
9/15/2021 12:36:00 PM,1.334635,1.407697,0.9374999,1.031539,-93.19244,2192.925,26.43953,32.20848,393.2292
9/15/2021 12:37:00 PM,1.334635,1.385272,0.952691,0.9888599,-87.65985,2204.499,26.43953,32.20848,394.2188
9/15/2021 12:38:00 PM,1.334635,1.360677,0.9729456,0.9953703,-91.92267,2196.542,26.43953,32.20848,393.2292
9/15/2021 12:39:00 PM,1.334635,1.353443,0.9020544,1.002604,-91.92267,2212.818,26.43953,32.20848,399.0625
9/15/2021 12:40:00 PM,1.35489,1.387442,0.9859664,0.9751157,-86.25403,2212.818,26.43953,32.20848,390.9896
9/15/2021 12:41:00 PM,1.336805,1.389612,0.9440104,0.9657118,-82.08191,2238.136,27.6331,30.96065,394.8438
9/15/2021 12:42:00 PM,1.349103,1.388889,0.9447337,0.9599248,-79.04352,2218.244,26.25868,31.55744,388.8542
9/15/2021 12:43:00 PM,1.338976,1.388889,0.9418402,0.9816262,-71.42487,2233.435,26.42144,31.55744,387.2396
9/15/2021 12:44:00 PM,1.354167,1.40191,0.9353299,0.9244791,-73.69232,2253.689,26.42144,34.48713,391.5625
9/15/2021 12:45:00 PM,1.365017,1.383102,0.9403935,0.9671586,-71.33417,2301.071,26.42144,31.14149,403.9063
9/15/2021 12:46:00 PM,1.344039,1.383102,0.9367766,0.9751157,-57.45734,2398.003,26.60229,32.33507,419.0104
9/15/2021 12:47:00 PM,1.365017,1.396123,0.964265,0.9816262,-54.64569,2461.661,26.60229,32.33507,435.4688
9/15/2021 12:48:00 PM,1.365741,1.394676,0.9657118,0.9953703,-50.74567,2476.852,26.60229,31.19575,439.1667
9/15/2021 12:49:00 PM,1.365017,1.374421,0.9678819,0.9953703,-41.40375,2606.337,26.60229,31.19575,465.5208
9/15/2021 12:50:00 PM,1.336805,1.389612,0.9664351,1.017795,-27.25482,2728.95,26.60229,31.19575,482.8646
9/15/2021 12:51:00 PM,1.35055,1.389612,0.9512442,1.009838,-18.63849,2792.607,26.60229,29.89366,495.8333
9/15/2021 12:52:00 PM,1.360677,1.380208,1.000434,0.9953703,-20.7699,2792.607,26.60229,29.89366,497.0313
9/15/2021 12:53:00 PM,1.358507,1.383102,0.964265,0.9765624,2.494202,2895.327,26.60229,29.89366,506.1458
9/15/2021 12:54:00 PM,1.336805,1.383102,0.964265,0.9816262,11.33728,2972.367,26.0055,29.89366,519.0625
9/15/2021 12:55:00 PM,1.328125,1.387442,0.9440104,0.9816262,17.09662,2997.323,26.0055,29.20645,521.25
9/15/2021 12:56:00 PM,1.35706,1.381655,0.9230324,0.9816262,39.99792,3112.702,26.0055,29.20645,532.8125
9/15/2021 12:57:00 PM,1.385995,1.4511,1.028646,1.032986,58.59106,3250.506,26.62037,29.20645,556.9271
9/15/2021 12:58:00 PM,1.407697,1.430121,1.064091,1.101707,82.03656,3396.267,26.62037,30.05642,584.4271
9/15/2021 12:59:00 PM,1.393229,1.439525,1.049624,1.080006,121.2182,3581.091,26.43953,30.21918,596.25
9/15/2021 1:00:00 PM,1.428675,1.444589,0.994647,1.046007,140.0834,3686.704,26.43953,30.41811,598.0729
9/15/2021 1:01:00 PM,1.419271,1.459057,1.000434,1.002604,173.5511,3827.402,26.43953,27.30758,605.8333
9/15/2021 1:02:00 PM,1.435909,1.46195,0.9027777,0.9534143,217.1316,4011.502,26.3491,28.51924,609.9479
9/15/2021 1:03:00 PM,1.435909,1.472801,0.8810763,0.9273726,240.7131,4099.754,26.43953,26.90972,608.2813
9/15/2021 1:04:00 PM,1.443866,1.458333,0.859375,0.8470775,283.8855,4304.832,25.89699,26.90972,609.1666
9/15/2021 1:05:00 PM,1.459057,1.521267,0.8109086,0.8260995,306.1066,4441.551,30.14685,26.90972,602.2396
9/15/2021 1:06:00 PM,1.450376,1.487268,0.7790799,0.8268229,332.9986,4537.398,27.18099,26.90972,587.6563
9/15/2021 1:07:00 PM,1.452546,1.501736,0.8101851,0.8260995,345.4243,4646.629,27.18099,24.97468,598.9063
9/15/2021 1:08:00 PM,1.451823,1.501013,0.8015046,0.8687789,344.9708,4657.479,27.18099,24.9566,604.3229
9/15/2021 1:09:00 PM,1.464844,1.563947,0.7255498,0.7761863,284.8378,4334.129,25.71615,24.9566,606.6146
9/15/2021 1:10:00 PM,1.464844,1.501013,0.7052951,0.7631655,256.0411,4185.475,25.71615,24.9566,606.1979
9/15/2021 1:11:00 PM,1.473524,1.501736,0.703125,0.7494213,251.1888,4175.709,26.43953,24.9566,609.8438
9/15/2021 1:12:00 PM,1.486545,1.522714,0.6640625,0.6995081,213.5944,4004.63,26.43953,23.74494,608.3333
9/15/2021 1:13:00 PM,1.486545,1.537182,0.6770833,0.6857639,204.4792,3917.824,26.43953,23.2024,593.5938
9/15/2021 1:14:00 PM,1.497396,1.561053,0.6712963,0.6857639,222.7095,3999.204,26.43953,23.2024,601.7188
9/15/2021 1:15:00 PM,1.498843,1.551649,0.7110822,0.7219328,228.3782,4057.074,26.43953,24.45023,605.5208
9/15/2021 1:16:00 PM,1.514034,1.537905,0.6951678,0.708912,211.6897,3986.183,25.55338,24.45023,608.75
9/15/2021 1:17:00 PM,1.492332,1.553096,0.6807002,0.7421875,226.927,4058.16,28.71817,24.45023,609.4271
9/15/2021 1:18:00 PM,1.541522,1.553096,0.6807002,0.7277199,193.5954,3930.121,26.18634,23.88961,611.1979
9/15/2021 1:19:00 PM,1.506076,1.553096,0.6835938,0.7139757,183.3011,3863.571,27.14482,23.88961,611.4063
9/15/2021 1:20:00 PM,1.506076,1.553096,0.682147,0.6712963,184.707,3872.613,27.14482,23.88961,611.4063
9/15/2021 1:21:00 PM,1.519821,1.553096,0.6691262,0.7132523,175.9546,3847.294,27.14482,23.88961,611.875
9/15/2021 1:22:00 PM,1.519821,1.5625,0.7110822,0.7204861,168.1092,3807.509,26.3491,23.88961,613.0729
9/15/2021 1:23:00 PM,1.519821,1.566117,0.6344039,0.6995081,168.2452,3796.658,26.3491,22.56944,612.8125
9/15/2021 1:24:00 PM,1.519821,1.570457,0.6835938,0.6778067,167.6104,3797.743,25.95124,23.92578,610.4688
9/15/2021 1:25:00 PM,1.527778,1.57118,0.6835938,0.7132523,151.1486,3746.383,26.96398,22.87688,612.3958
9/15/2021 1:26:00 PM,1.506076,1.571904,0.651765,0.7132523,151.33,3746.383,26.80122,22.29818,610.4688
9/15/2021 1:27:00 PM,1.527778,1.56467,0.6835938,0.7132523,156.2731,3765.552,26.80122,23.38325,610.1041
9/15/2021 1:28:00 PM,1.527778,1.571904,0.6835938,0.7385706,157.5428,3765.552,26.80122,23.38325,611.3541
9/15/2021 1:29:00 PM,1.527054,1.578414,0.6835938,0.7421875,154.5045,3765.552,26.80122,23.38325,610.4166
9/15/2021 1:30:00 PM,1.498843,1.56467,0.6835938,0.7139757,158.0417,3765.552,26.80122,23.38325,608.5416
9/15/2021 1:31:00 PM,1.527054,1.575521,0.6481481,0.7501447,155.0033,3753.617,26.80122,23.38325,610.4688
9/15/2021 1:32:00 PM,1.527054,1.56467,0.7038484,0.7472512,159.8103,3784.36,26.80122,22.11733,608.8541
9/15/2021 1:33:00 PM,1.541522,1.56467,0.7219328,0.7718461,171.329,3817.636,26.80122,23.02156,611.5104
9/15/2021 1:34:00 PM,1.555266,1.570457,0.6966146,0.7494213,195.6361,3929.036,26.80122,23.02156,611.1458
9/15/2021 1:35:00 PM,1.541522,1.579138,0.6980613,0.7494213,171.9185,3814.381,26.80122,23.92578,611.3021
9/15/2021 1:36:00 PM,1.5068,1.563947,0.6980613,0.7667824,158.3138,3762.297,26.80122,22.29818,611.5625
9/15/2021 1:37:00 PM,1.510417,1.542969,0.6908275,0.7429109,155.5928,3762.297,25.87891,23.41941,610.3646
9/15/2021 1:38:00 PM,1.520544,1.56684,0.6966146,0.7429109,159.3115,3762.297,27.23524,23.41941,610.9375
9/15/2021 1:39:00 PM,1.520544,1.574797,0.6980613,0.7429109,180.7162,3870.443,25.87891,23.41941,610.4688
9/15/2021 1:40:00 PM,1.541522,1.57118,0.6987847,0.7414641,189.65,3880.208,26.2406,23.41941,609.9479
9/15/2021 1:41:00 PM,1.520544,1.556713,0.6835938,0.7631655,183.6186,3880.208,26.2406,23.41941,610.6771
9/15/2021 1:42:00 PM,1.5068,1.556713,0.6980613,0.7421875,180.2628,3864.656,26.2406,23.41941,610.625
9/15/2021 1:43:00 PM,1.492332,1.535735,0.7038484,0.7494213,176.4534,3840.422,25.40871,23.41941,610.1563
9/15/2021 1:44:00 PM,1.51331,1.556713,0.7125289,0.7761863,171.7371,3819.806,26.94589,23.41941,610.625
9/15/2021 1:45:00 PM,1.51765,1.542969,0.6966146,0.7414641,177.7686,3834.274,26.94589,23.41941,609.6354
9/15/2021 1:46:00 PM,1.511863,1.535735,0.6966146,0.7414641,171.465,3815.827,26.43953,23.41941,610.3125
9/15/2021 1:47:00 PM,1.51331,1.550202,0.6966146,0.7421875,153.3707,3757.234,26.43953,23.41941,610.4688
9/15/2021 1:48:00 PM,1.492332,1.550202,0.6908275,0.7356771,170.8755,3832.827,26.43953,23.41941,611.875
9/15/2021 1:49:00 PM,1.527054,1.537182,0.6814236,0.6987847,185.0698,3867.188,26.43953,22.7322,610.4688
9/15/2021 1:50:00 PM,1.509693,1.535735,0.6843171,0.7349537,173.3243,3817.636,26.43953,23.36516,611.5625
9/15/2021 1:51:00 PM,1.492332,1.521267,0.67636,0.7349537,183.8907,3868.996,26.43953,23.36516,611.5625
9/15/2021 1:52:00 PM,1.492332,1.535735,0.6336805,0.7139757,202.6199,3945.313,26.43953,23.36516,609.9479
9/15/2021 1:53:00 PM,1.51331,1.542969,0.6626157,0.6778067,191.5093,3945.313,26.43953,22.47902,610.9896
