 ,10MKC01DE502XQ01,10MBY10CE901XQ01,10MKG18FP001ZQ01,10MKW31CP901XQ01,10MKW31CP902XQ01,10MKW31CP903XQ01,10MKG31CQ001AZQ01,10MKG32CQ001AZQ01
,REACTIVE POWER,ACTIVE POWER,PRES H2 GEN CASING,DIFFPRES SEAL OIL/H2,DIFFPRES SEAL OIL/H2,DIFFPRES SEAL OIL/H2,PURITY H2 ANALYZER 1,PURITY H2 ANALYZER 2
Date Time,Mvar,MW,bar,bar,bar,bar,% H2,% H2
9/15/2021 4:15:00 AM,-35.73511,564.2708,4.068056,1.157738,1.152674,1.159546,96.27098,96.14656
9/15/2021 4:16:00 AM,-27.43622,565.5208,4.068056,1.155929,1.156291,1.159546,96.27098,96.14656
9/15/2021 4:17:00 AM,-44.94098,585.6771,4.068056,1.155929,1.153759,1.159546,96.26736,96.14656
9/15/2021 4:18:00 AM,-44.48749,598.0208,4.073964,1.147973,1.153759,1.154482,96.26736,96.14656
9/15/2021 4:19:00 AM,-20.36176,601.875,4.073964,1.148334,1.153759,1.157014,96.26736,96.14366
9/15/2021 4:20:00 AM,-38.45605,605.7813,4.073964,1.152674,1.149419,1.153397,96.26736,96.14366
9/15/2021 4:21:00 AM,-43.89795,608.3333,4.073964,1.146526,1.145441,1.145441,96.26736,96.14366
9/15/2021 4:22:00 AM,-57.36664,608.1771,4.077821,1.146887,1.149419,1.14978,96.26736,96.14366
9/15/2021 4:23:00 AM,-57.95618,607.7604,4.077821,1.140739,1.13893,1.14978,96.26736,96.14366
9/15/2021 4:24:00 AM,-34.14789,611.4063,4.077821,1.136037,1.13676,1.137845,96.26736,96.14366
9/15/2021 4:25:00 AM,-19.99896,610.4166,4.081077,1.136399,1.13459,1.137845,96.26736,96.14366
9/15/2021 4:26:00 AM,-33.92114,611.4063,4.081077,1.128441,1.13459,1.137845,96.26736,96.14366
9/15/2021 4:27:00 AM,-44.80493,610.9375,4.081077,1.123016,1.126271,1.128442,96.26736,96.14366
9/15/2021 4:28:00 AM,-68.43182,610.4166,4.081077,1.125186,1.126271,1.12591,96.26736,96.14366
9/15/2021 4:29:00 AM,-87.29706,602.8125,4.081077,1.120846,1.114697,1.12157,96.26736,96.14366
9/15/2021 4:30:00 AM,-82.26331,577.8646,4.084573,1.120846,1.12374,1.127718,96.26736,96.14366
9/15/2021 4:31:00 AM,-47.84332,583.5416,4.084573,1.110358,1.115421,1.120485,96.26736,96.14366
9/15/2021 4:32:00 AM,-43.48981,598.5938,4.084573,1.108188,1.121931,1.120485,96.26736,96.14366
9/15/2021 4:33:00 AM,-67.07135,601.3021,4.084573,1.111804,1.108188,1.112889,96.26736,96.14366
9/15/2021 4:34:00 AM,-75.27954,606.5104,4.083849,1.111804,1.111081,1.109634,96.26736,96.14366
9/15/2021 4:35:00 AM,-46.66425,608.75,4.083849,1.114698,1.109996,1.117591,96.26736,96.14366
9/15/2021 4:36:00 AM,-39.36304,609.3229,4.083849,1.104571,1.103848,1.105294,96.26736,96.14366
9/15/2021 4:37:00 AM,-33.64905,611.4583,4.083849,1.107464,1.107102,1.111081,96.26736,96.14366
9/15/2021 4:38:00 AM,-31.2002,612.0833,4.083849,1.109272,1.107102,1.108911,96.26736,96.14366
9/15/2021 4:39:00 AM,-38.22931,613.5938,4.083849,1.112889,1.103847,1.108911,96.26736,96.14366
9/15/2021 4:40:00 AM,-52.37823,612.0313,4.086984,1.108549,1.103848,1.108911,96.26736,96.14366
9/15/2021 4:41:00 AM,-58.31897,612.6041,4.086984,1.10457,1.107464,1.103848,96.26736,96.14366
9/15/2021 4:42:00 AM,-72.2865,612.4479,4.086984,1.10457,1.10457,1.10674,96.26736,96.14366
9/15/2021 4:43:00 AM,-68.06903,612.7604,4.086984,1.10457,1.10457,1.112166,96.26736,96.14366
9/15/2021 4:44:00 AM,-56.41431,612.0313,4.086984,1.10457,1.10457,1.106379,96.26736,96.14366
9/15/2021 4:45:00 AM,-49.88403,612.2396,4.086984,1.102039,1.10457,1.106379,96.26736,96.14077
9/15/2021 4:46:00 AM,-64.4411,607.1354,4.086984,1.104571,1.10457,1.108188,96.26736,96.14077
9/15/2021 4:47:00 AM,-68.47717,599.0104,4.086984,1.096975,1.103486,1.100954,96.26736,96.14077
9/15/2021 4:48:00 AM,-39.40839,603.3854,4.086984,1.100954,1.104571,1.10023,96.26736,96.14077
9/15/2021 4:49:00 AM,-36.37,605.625,4.086984,1.100954,1.104571,1.109272,96.26736,96.14077
9/15/2021 4:50:00 AM,-71.15277,591.5104,4.086984,1.102762,1.103486,1.107826,96.26519,96.14077
9/15/2021 4:51:00 AM,-71.01672,579.2708,4.086984,1.102762,1.103486,1.111804,96.26519,96.14077
9/15/2021 4:52:00 AM,-36.82349,570.9375,4.085417,1.097699,1.097337,1.099145,96.26519,96.14077
9/15/2021 4:53:00 AM,-21.22339,581.875,4.085417,1.101677,1.104571,1.101315,96.26519,96.14077
9/15/2021 4:54:00 AM,-3.62793,599.6354,4.085417,1.101677,1.102762,1.103486,96.26519,96.14077
9/15/2021 4:55:00 AM,-18.32104,601.8229,4.085417,1.099507,1.102762,1.107826,96.26519,96.14077
9/15/2021 4:56:00 AM,-32.46997,605.0521,4.085417,1.09806,1.102762,1.102401,96.26519,96.14077
9/15/2021 4:57:00 AM,-20.54315,609.1666,4.085417,1.09806,1.10023,1.102401,96.26519,96.14077
9/15/2021 4:58:00 AM,3.038391,610.4688,4.085417,1.101677,1.10023,1.108549,96.26519,96.14077
9/15/2021 4:59:00 AM,-11.47333,612.5,4.085417,1.101677,1.097699,1.105656,96.26519,96.14077
9/15/2021 5:00:00 AM,-20.72455,613.125,4.085417,1.103848,1.104209,1.103847,96.26519,96.14077
9/15/2021 5:01:00 AM,1.224426,612.0313,4.085417,1.10023,1.103848,1.104209,96.26519,96.14077
9/15/2021 5:02:00 AM,-33.4223,612.0313,4.087948,1.1024,1.103848,1.109634,96.26519,96.14077
9/15/2021 5:03:00 AM,-52.78638,611.8229,4.087948,1.1024,1.103848,1.109634,96.26157,96.14077
9/15/2021 5:04:00 AM,-51.97009,611.4583,4.087948,1.105294,1.103848,1.105656,96.26157,96.13715
9/15/2021 5:05:00 AM,-43.35376,611.4583,4.087948,1.098422,1.103848,1.107102,96.26157,96.13715
9/15/2021 5:06:00 AM,-15.82684,611.6146,4.087948,1.103848,1.103848,1.107102,96.26157,96.13715
9/15/2021 5:07:00 AM,-1.813965,612.0833,4.087948,1.101677,1.099507,1.102762,96.26157,96.13715
9/15/2021 5:08:00 AM,-20.95129,612.5,4.087948,1.101677,1.102762,1.107464,96.26157,96.13715
9/15/2021 5:09:00 AM,2.766296,611.9271,4.087948,1.097699,1.107102,1.104571,96.26157,96.13715
9/15/2021 5:10:00 AM,10.70239,612.7604,4.087948,1.097699,1.110358,1.107102,96.26157,96.13715
9/15/2021 5:11:00 AM,-7.301208,613.125,4.087948,1.09806,1.099869,1.107102,96.26157,96.13715
9/15/2021 5:12:00 AM,6.938416,610.9375,4.087948,1.096614,1.099869,1.099145,96.26157,96.13715
9/15/2021 5:13:00 AM,14.28497,611.9271,4.087948,1.121208,1.120846,1.124825,96.26157,96.13715
9/15/2021 5:14:00 AM,-8.933777,613.125,4.087948,1.121208,1.124463,1.121208,96.26157,96.13715
9/15/2021 5:15:00 AM,3.582581,615,4.087948,1.121208,1.126271,1.132059,96.26157,96.13715
9/15/2021 5:16:00 AM,7.664001,614.7916,4.087948,1.120485,1.119038,1.12374,96.26157,96.13715
9/15/2021 5:17:00 AM,4.308167,614.1666,4.087948,1.115783,1.115783,1.120846,96.26157,96.13715
9/15/2021 5:18:00 AM,26.52924,614.1666,4.087948,1.115783,1.115783,1.120846,96.26157,96.13715
9/15/2021 5:19:00 AM,40.85956,613.6458,4.087948,1.115783,1.115783,1.121208,96.26157,96.13715
9/15/2021 5:20:00 AM,5.713989,613.5938,4.087948,1.1194,1.12157,1.129527,96.26157,96.13715
9/15/2021 5:21:00 AM,-9.568665,614.6875,4.087948,1.117953,1.12157,1.120485,96.26157,96.13715
9/15/2021 5:22:00 AM,-29.97577,606.0938,4.087948,1.122293,1.124102,1.125548,96.26157,96.13715
9/15/2021 5:23:00 AM,-34.37463,576.9271,4.087948,1.122293,1.121931,1.125548,96.26157,96.13715
9/15/2021 5:24:00 AM,-20.54315,574.5833,4.087948,1.122293,1.121931,1.125548,96.26157,96.13715
9/15/2021 5:25:00 AM,8.661682,594.2708,4.087948,1.12591,1.127357,1.125548,96.26157,96.13715
9/15/2021 5:26:00 AM,3.537231,598.4896,4.087948,1.12591,1.127357,1.130973,96.26157,96.13715
9/15/2021 5:27:00 AM,-12.9245,585.1041,4.087948,1.122654,1.121208,1.123016,96.26157,96.13715
9/15/2021 5:28:00 AM,0.7709351,597.4479,4.087948,1.131697,1.12591,1.13025,96.26157,96.13715
9/15/2021 5:29:00 AM,-8.797729,601.7188,4.085175,1.126271,1.126271,1.131697,96.26157,96.13354
9/15/2021 5:30:00 AM,-6.21283,606.1979,4.085175,1.1194,1.120123,1.124825,96.26157,96.13354
9/15/2021 5:31:00 AM,21.13269,611.6146,4.085175,1.126633,1.124101,1.124463,96.26157,96.13354
9/15/2021 5:32:00 AM,28.70599,611.5625,4.085175,1.124101,1.126633,1.135314,96.26157,96.13354
9/15/2021 5:33:00 AM,4.897705,614.5833,4.085175,1.126633,1.129527,1.130973,96.26157,96.13354
9/15/2021 5:34:00 AM,-5.124451,613.5938,4.085175,1.126633,1.127357,1.130973,96.25868,96.13354
9/15/2021 5:35:00 AM,7.437256,612.2916,4.086864,1.13242,1.127357,1.130973,96.25868,96.13354
9/15/2021 5:36:00 AM,31.42694,612.5,4.086864,1.126272,1.127357,1.130973,96.25868,96.13354
9/15/2021 5:37:00 AM,19.68152,612.5,4.086864,1.129165,1.134952,1.130612,96.25868,96.13354
9/15/2021 5:38:00 AM,-13.51404,599.0625,4.086864,1.12591,1.127357,1.133143,96.25868,96.13354
9/15/2021 5:39:00 AM,7.845398,583.5416,4.086864,1.129888,1.127357,1.131335,96.25868,96.13354
9/15/2021 5:40:00 AM,19.18268,598.0729,4.086864,1.135314,1.136037,1.137122,96.25868,96.13354
9/15/2021 5:41:00 AM,22.40247,600.1563,4.086864,1.13025,1.131335,1.132059,96.25868,96.13354
9/15/2021 5:42:00 AM,29.25018,605.9896,4.086864,1.131335,1.128803,1.132059,96.25868,96.13354
9/15/2021 5:43:00 AM,52.01544,610.3646,4.086864,1.127357,1.128803,1.133143,96.25868,96.13354
9/15/2021 5:44:00 AM,28.2525,611.4583,4.086864,1.127357,1.128803,1.132059,96.25868,96.13354
9/15/2021 5:45:00 AM,27.84436,612.6563,4.086864,1.131335,1.137484,1.140738,96.25868,96.13354
9/15/2021 5:46:00 AM,6.031433,611.9791,4.086864,1.127718,1.126995,1.136399,96.25868,96.13354
9/15/2021 5:47:00 AM,-3.62793,613.6979,4.086864,1.134952,1.133143,1.136399,96.25868,96.13354
9/15/2021 5:48:00 AM,20.4071,610.4688,4.08626,1.119038,1.128803,1.12808,96.25868,96.13354
9/15/2021 5:49:00 AM,29.88507,614.2188,4.08626,1.131335,1.126633,1.136037,96.25868,96.13354
9/15/2021 5:50:00 AM,5.1698,612.0313,4.08626,1.133867,1.137122,1.140739,96.25868,96.13354
9/15/2021 5:51:00 AM,4.398865,600.1041,4.08626,1.126633,1.131697,1.133505,96.25868,96.13354
9/15/2021 5:52:00 AM,28.29785,605.0521,4.08626,1.134228,1.13242,1.133505,96.25868,96.13354
9/15/2021 5:53:00 AM,42.62817,608.4375,4.08626,1.134228,1.13242,1.141824,96.25651,96.13354
9/15/2021 5:54:00 AM,14.64777,609.3229,4.08626,1.134228,1.133505,1.137484,96.25651,96.13354
9/15/2021 5:55:00 AM,11.56403,596.3541,4.08626,1.134228,1.137484,1.132782,96.25651,96.13354
9/15/2021 5:56:00 AM,25.98505,601.1458,4.08626,1.13676,1.130973,1.132782,96.25651,96.13354
9/15/2021 5:57:00 AM,38.9549,606.0938,4.08626,1.13676,1.137122,1.141462,96.25651,96.13354
9/15/2021 5:58:00 AM,28.97809,608.2813,4.08626,1.13459,1.13893,1.141824,96.25651,96.13354
9/15/2021 5:59:00 AM,15.19196,611.0416,4.084452,1.139654,1.140015,1.139654,96.25651,96.13354
9/15/2021 6:00:00 AM,19.86292,598.4375,4.084452,1.132059,1.136398,1.13676,96.25651,96.13354
9/15/2021 6:01:00 AM,20.5885,600.1041,4.084452,1.131697,1.133143,1.135675,96.25651,96.13354
9/15/2021 6:02:00 AM,38.5921,603.75,4.084452,1.132059,1.133143,1.13893,96.25651,96.12992
9/15/2021 6:03:00 AM,58.09222,609.6354,4.084452,1.13459,1.138207,1.13893,96.25651,96.12992
9/15/2021 6:04:00 AM,71.10742,610.3646,4.084452,1.13459,1.137484,1.137484,96.25651,96.12992
9/15/2021 6:05:00 AM,61.53876,612.0833,4.084452,1.13242,1.129888,1.137845,96.25651,96.12992
9/15/2021 6:06:00 AM,47.20844,612.0313,4.084452,1.132782,1.142185,1.137845,96.25651,96.12992
9/15/2021 6:07:00 AM,56.9585,613.5416,4.084452,1.133867,1.135314,1.138207,96.25651,96.12992
9/15/2021 6:08:00 AM,47.48053,612.5,4.084452,1.131697,1.135314,1.138207,96.25651,96.12992
9/15/2021 6:09:00 AM,72.1958,613.3333,4.08614,1.131697,1.132782,1.133143,96.25145,96.12992
9/15/2021 6:10:00 AM,96.91107,613.3333,4.08614,1.131697,1.131335,1.13676,96.25145,96.12992
9/15/2021 6:11:00 AM,83.53308,614.5313,4.08614,1.133505,1.139292,1.13676,96.25145,96.12992
9/15/2021 6:12:00 AM,69.92834,613.8541,4.08614,1.128441,1.132059,1.133867,96.25145,96.12992
9/15/2021 6:13:00 AM,46.80029,613.9583,4.08614,1.133505,1.132059,1.13459,96.25145,96.12992
9/15/2021 6:14:00 AM,46.5282,613.9583,4.08614,1.128803,1.132059,1.137845,96.25145,96.12992
9/15/2021 6:15:00 AM,54.46429,614.5833,4.08614,1.127357,1.128803,1.132782,96.25145,96.12992
9/15/2021 6:16:00 AM,48.25146,613.0729,4.08614,1.127357,1.126995,1.131335,96.25145,96.12992
9/15/2021 6:17:00 AM,63.53412,613.8541,4.087707,1.127357,1.126995,1.131335,96.25145,96.12992
9/15/2021 6:18:00 AM,56.05151,614.0625,4.087707,1.130612,1.129165,1.131335,96.25145,96.12992
9/15/2021 6:19:00 AM,25.07806,609.3229,4.087707,1.13025,1.129165,1.13242,96.25145,96.12992
9/15/2021 6:20:00 AM,47.79797,598.3854,4.087707,1.128803,1.129165,1.13242,96.25145,96.12992
9/15/2021 6:21:00 AM,47.52588,602.2916,4.087707,1.128803,1.129165,1.13242,96.25145,96.12992
9/15/2021 6:22:00 AM,12.8338,600.1563,4.085537,1.130611,1.127357,1.13242,96.25145,96.12992
9/15/2021 6:23:00 AM,42.22003,600.2604,4.085537,1.126272,1.127357,1.13025,96.25145,96.12775
9/15/2021 6:24:00 AM,53.51196,602.8125,4.085537,1.133143,1.137484,1.135675,96.25145,96.12775
9/15/2021 6:25:00 AM,29.02344,607.1875,4.085537,1.13242,1.131697,1.135675,96.25145,96.12775
9/15/2021 6:26:00 AM,21.85828,590.4688,4.085537,1.13242,1.131697,1.135675,96.25145,96.12775
9/15/2021 6:27:00 AM,55.73407,599.0625,4.085537,1.130611,1.12591,1.132058,96.25145,96.12775
9/15/2021 6:28:00 AM,61.8562,602.8646,4.085537,1.130611,1.137122,1.133867,96.25145,96.12775
9/15/2021 6:29:00 AM,72.4679,607.1354,4.084211,1.130611,1.121932,1.128803,96.25145,96.12775
9/15/2021 6:30:00 AM,71.37952,609.8438,4.084211,1.134952,1.128442,1.130973,96.25145,96.12775
9/15/2021 6:31:00 AM,67.43414,613.5938,4.084211,1.132059,1.135314,1.140016,96.25145,96.12775
9/15/2021 6:32:00 AM,76.91211,615.2083,4.084211,1.133143,1.129165,1.133143,96.25145,96.12775
9/15/2021 6:33:00 AM,67.07135,614.2708,4.084211,1.133143,1.133505,1.135314,96.25145,96.12775
9/15/2021 6:34:00 AM,66.07367,609.8958,4.084211,1.128441,1.129165,1.135314,96.25145,96.12775
9/15/2021 6:35:00 AM,70.74463,611.4583,4.085537,1.132782,1.134952,1.13676,96.25145,96.12775
9/15/2021 6:36:00 AM,41.40375,590.4688,4.085537,1.132782,1.128803,1.133505,96.25145,96.12775
9/15/2021 6:37:00 AM,33.55835,589.2188,4.085537,1.133505,1.137484,1.143993,96.25145,96.12775
9/15/2021 6:38:00 AM,30.79205,581.875,4.085537,1.129527,1.127718,1.135675,96.24855,96.12775
9/15/2021 6:39:00 AM,45.25842,591.5625,4.085537,1.132782,1.129889,1.135675,96.24855,96.12775
9/15/2021 6:40:00 AM,62.98993,598.0208,4.082403,1.132782,1.137122,1.135675,96.24855,96.12486
9/15/2021 6:41:00 AM,73.46558,600.7291,4.082403,1.133143,1.132782,1.138569,96.24855,96.12486
9/15/2021 6:42:00 AM,73.46558,606.9271,4.082403,1.133505,1.132782,1.130973,96.24855,96.12486
9/15/2021 6:43:00 AM,104.2123,610.1041,4.082403,1.128803,1.128803,1.133143,96.24855,96.12486
9/15/2021 6:44:00 AM,102.6704,613.5416,4.082403,1.134228,1.133867,1.136398,96.24855,96.12486
9/15/2021 6:45:00 AM,84.53076,615.4166,4.085296,1.12374,1.128442,1.129888,96.24855,96.12486
9/15/2021 6:46:00 AM,75.27954,614.8438,4.085296,1.132058,1.13676,1.136037,96.24855,96.12486
9/15/2021 6:47:00 AM,73.23883,614.1666,4.085296,1.132058,1.134952,1.13459,96.24855,96.12486
9/15/2021 6:48:00 AM,61.35736,609.2188,4.085296,1.126633,1.129527,1.13459,96.24855,96.12486
9/15/2021 6:49:00 AM,64.2597,607.9166,4.085296,1.13025,1.129527,1.131335,96.24855,96.12486
9/15/2021 6:50:00 AM,83.26099,610.9375,4.085296,1.127718,1.129165,1.131335,96.24855,96.12486
9/15/2021 6:51:00 AM,79.54236,615.2083,4.085296,1.12808,1.129527,1.137484,96.24855,96.12486
9/15/2021 6:52:00 AM,60.26898,614.1666,4.085296,1.12808,1.13025,1.136037,96.24855,96.12486
9/15/2021 6:53:00 AM,52.37823,593.4375,4.085296,1.12808,1.132782,1.136037,96.24855,96.12486
9/15/2021 6:54:00 AM,66.25507,566.9791,4.085296,1.133505,1.132782,1.130973,96.24855,96.12486
9/15/2021 6:55:00 AM,58.36432,563.3854,4.085296,1.13025,1.132058,1.137846,96.24855,96.12486
9/15/2021 6:56:00 AM,87.65985,571.9271,4.082403,1.135314,1.126633,1.137846,96.24855,96.12486
9/15/2021 6:57:00 AM,111.5588,599.1146,4.082403,1.130973,1.133143,1.135314,96.24855,96.12486
9/15/2021 6:58:00 AM,130.9229,601.7188,4.082403,1.130973,1.128441,1.120485,96.24855,96.12486
9/15/2021 6:59:00 AM,133.009,605.1041,4.082403,1.13025,1.132059,1.134952,96.24855,96.12486
9/15/2021 7:00:00 AM,104.2576,610,4.082403,1.13025,1.127357,1.129888,96.24855,96.12486
9/15/2021 7:01:00 AM,96.14014,612.2396,4.082403,1.130973,1.13242,1.134228,96.24855,96.12196
9/15/2021 7:02:00 AM,101.0378,613.6458,4.082403,1.126995,1.13025,1.128803,96.24855,96.12196
9/15/2021 7:03:00 AM,111.7856,616.875,4.084332,1.124101,1.12808,1.131697,96.24855,96.12196
9/15/2021 7:04:00 AM,116.4112,615.8333,4.084332,1.13242,1.133867,1.137484,96.24566,96.12196
9/15/2021 7:05:00 AM,102.2623,612.9688,4.084332,1.13025,1.130612,1.134952,96.24566,96.12196
9/15/2021 7:06:00 AM,113.2368,615.8333,4.084332,1.134229,1.125548,1.127357,96.24566,96.12196
9/15/2021 7:07:00 AM,136.7276,615.2083,4.084332,1.128442,1.128441,1.127718,96.24566,96.12196
9/15/2021 7:08:00 AM,151.33,614.3229,4.086623,1.121932,1.128441,1.129527,96.24566,96.12196
9/15/2021 7:09:00 AM,122.8054,610.7291,4.086623,1.125548,1.128441,1.130611,96.24566,96.12196
9/15/2021 7:10:00 AM,107.4321,587.0313,4.086623,1.13242,1.126995,1.129889,96.24566,96.12196
9/15/2021 7:11:00 AM,131.6938,584.5833,4.086623,1.123378,1.124101,1.133505,96.24566,96.12196
9/15/2021 7:12:00 AM,140.1288,596.6666,4.086623,1.127357,1.133867,1.13676,96.24566,96.12196
9/15/2021 7:13:00 AM,142.759,588.125,4.086623,1.127357,1.125186,1.127718,96.24566,96.12196
9/15/2021 7:14:00 AM,140.8544,579.2188,4.086623,1.127357,1.126633,1.132782,96.24566,96.12196
9/15/2021 7:15:00 AM,159.0394,586.0416,4.086623,1.120846,1.126633,1.128442,96.24566,96.12196
9/15/2021 7:16:00 AM,183.3465,596.1458,4.086623,1.124825,1.126995,1.133505,96.24566,96.12196
9/15/2021 7:17:00 AM,195.0012,600.1563,4.086623,1.124825,1.126272,1.129888,96.24566,96.12196
9/15/2021 7:18:00 AM,186.1128,604.5833,4.086623,1.128441,1.131697,1.129888,96.24566,96.12196
9/15/2021 7:19:00 AM,184.5256,608.2813,4.086623,1.130612,1.118315,1.130612,96.24566,96.12196
9/15/2021 7:20:00 AM,187.3372,612.9688,4.086623,1.118676,1.125548,1.12808,96.24566,96.12196
9/15/2021 7:21:00 AM,174.8209,615.8854,4.086623,1.124102,1.122293,1.129165,96.24566,96.12196
9/15/2021 7:22:00 AM,192.1442,615.8333,4.090963,1.118315,1.116145,1.123378,96.24566,96.12196
9/15/2021 7:23:00 AM,174.6395,615.7813,4.090963,1.120123,1.1194,1.123378,96.24566,96.12196
9/15/2021 7:24:00 AM,156.8173,615.8333,4.090963,1.120123,1.114336,1.123378,96.24566,96.12196
9/15/2021 7:25:00 AM,164.6627,614.1666,4.090963,1.111081,1.111081,1.116145,96.24566,96.12196
9/15/2021 7:26:00 AM,177.8139,613.3854,4.090963,1.109634,1.107826,1.116145,96.24566,96.12196
9/15/2021 7:27:00 AM,196.8152,614.3229,4.090963,1.106741,1.102762,1.116145,96.24566,96.12196
9/15/2021 7:28:00 AM,203.8896,614.4791,4.090963,1.111804,1.108187,1.110719,96.24566,96.12196
9/15/2021 7:29:00 AM,196.6338,615.5208,4.090963,1.113974,1.114336,1.105294,96.24566,96.12196
9/15/2021 7:30:00 AM,191.6,614.7916,4.093254,1.108911,1.108911,1.116506,96.24348,96.12196
9/15/2021 7:31:00 AM,186.7023,616.0938,4.093254,1.108187,1.109634,1.108911,96.24348,96.12196
9/15/2021 7:32:00 AM,191.5093,615.7813,4.093254,1.105656,1.109272,1.108911,96.24348,96.11906
9/15/2021 7:33:00 AM,210.6467,616.1979,4.093254,1.099869,1.101677,1.105294,96.24348,96.11906
9/15/2021 7:34:00 AM,224.8409,615.2083,4.093254,1.106017,1.101677,1.105294,96.24348,96.11906
9/15/2021 7:35:00 AM,209.5583,615.1563,4.096267,1.099507,1.101677,1.105294,96.24348,96.11906
9/15/2021 7:36:00 AM,190.0128,615.6771,4.096267,1.099507,1.101677,1.091188,96.24348,96.11906
9/15/2021 7:37:00 AM,174.0046,613.4896,4.096267,1.099507,1.098061,1.092635,96.24348,96.11906
9/15/2021 7:38:00 AM,183.3918,614.0625,4.096267,1.101315,1.098061,1.103486,96.24348,96.11906
9/15/2021 7:39:00 AM,172.5534,614.3229,4.096267,1.095529,1.098061,1.094443,96.24348,96.11906
9/15/2021 7:40:00 AM,149.4254,615.1563,4.096267,1.102762,1.107464,1.103847,96.24348,96.11906
9/15/2021 7:41:00 AM,129.8345,597.7083,4.096267,1.097699,1.102039,1.10457,96.24348,96.11906
9/15/2021 7:42:00 AM,135.1404,597.3958,4.092168,1.103486,1.099869,1.104571,96.24348,96.11906
9/15/2021 7:43:00 AM,155.4114,603.8021,4.092168,1.103486,1.098422,1.103847,96.24348,96.11906
9/15/2021 7:44:00 AM,167.8371,609.8958,4.092168,1.102039,1.10457,1.103848,96.24348,96.11906
9/15/2021 7:45:00 AM,182.757,610.9375,4.092168,1.098422,1.098783,1.104932,96.24348,96.11906
9/15/2021 7:46:00 AM,211.5536,612.8646,4.092168,1.092997,1.098783,1.096975,96.24348,96.11906
9/15/2021 7:47:00 AM,172.3267,615.1563,4.092168,1.108549,1.108549,1.112166,96.24348,96.11906
9/15/2021 7:48:00 AM,153.9603,598.0729,4.092168,1.100954,1.092274,1.097337,96.24059,96.11906
9/15/2021 7:49:00 AM,163.801,600.8854,4.092168,1.097337,1.097337,1.103124,96.24059,96.11906
9/15/2021 7:50:00 AM,104.6204,603.4375,4.092168,1.106379,1.10457,1.112527,96.24059,96.11906
9/15/2021 7:51:00 AM,13.83148,598.5416,4.092168,1.106379,1.110357,1.112527,96.24059,96.11906
9/15/2021 7:52:00 AM,47.38983,581.4063,4.092168,1.105656,1.105294,1.112527,96.24059,96.11545
9/15/2021 7:53:00 AM,64.48645,592.1354,4.085417,1.105656,1.108911,1.1194,96.24059,96.11545
9/15/2021 7:54:00 AM,79.54236,597.9688,4.085417,1.115059,1.118676,1.119761,96.24059,96.11545
9/15/2021 7:55:00 AM,88.34009,576.3541,4.085417,1.115059,1.111804,1.119761,96.24059,96.11545
9/15/2021 7:56:00 AM,116.9554,571.1458,4.085417,1.115059,1.112889,1.119761,96.24059,96.11545
9/15/2021 7:57:00 AM,120.9008,589.3229,4.085417,1.12591,1.12157,1.13025,96.24059,96.11545
9/15/2021 7:58:00 AM,93.37384,588.125,4.083849,1.125548,1.12157,1.126272,96.24059,96.11545
9/15/2021 7:59:00 AM,74.69,590.4166,4.083849,1.122655,1.124825,1.126995,96.24059,96.11545
9/15/2021 8:00:00 AM,123.2589,585.5208,4.083849,1.122654,1.124825,1.129165,96.24059,96.11545
9/15/2021 8:01:00 AM,152.5998,593.5416,4.083849,1.127357,1.12157,1.129165,96.24059,96.11545
9/15/2021 8:02:00 AM,182.0314,602.8646,4.082764,1.131335,1.123378,1.124825,96.24059,96.11545
9/15/2021 8:03:00 AM,211.6443,598.0729,4.082764,1.126995,1.129889,1.130611,96.24059,96.11545
9/15/2021 8:04:00 AM,267.2877,605.0521,4.082764,1.127357,1.126995,1.127718,96.24059,96.11545
9/15/2021 8:05:00 AM,301.8438,604.2708,4.088793,1.123378,1.123016,1.127718,96.24059,96.11545
9/15/2021 8:06:00 AM,268.3761,607.7604,4.088793,1.126633,1.125186,1.131335,96.24059,96.11545
9/15/2021 8:07:00 AM,268.8749,586.5625,4.093494,1.111081,1.112166,1.120846,96.24059,96.11545
9/15/2021 8:08:00 AM,308.1926,602.2916,4.093494,1.112166,1.11289,1.115059,96.24059,96.11545
9/15/2021 8:09:00 AM,309.0089,606.6146,4.093494,1.112166,1.11289,1.115059,96.24059,96.11545
9/15/2021 8:10:00 AM,268.7389,611.6146,4.098799,1.104571,1.107464,1.109996,96.24059,96.11545
9/15/2021 8:11:00 AM,195.8175,615.6771,4.098799,1.103486,1.102039,1.112528,96.24059,96.11545
9/15/2021 8:12:00 AM,161.6243,616.3541,4.098799,1.098422,1.108188,1.108911,96.24059,96.11545
9/15/2021 8:13:00 AM,169.0162,615.7813,4.098799,1.106379,1.102763,1.106379,96.24059,96.11545
9/15/2021 8:14:00 AM,208.7874,616.3021,4.098799,1.108549,1.102763,1.105294,96.24059,96.11545
9/15/2021 8:15:00 AM,208.9234,605.1041,4.094579,1.096614,1.106741,1.108911,96.24059,96.11545
9/15/2021 8:16:00 AM,183.1651,608.8021,4.094579,1.099869,1.105294,1.105656,96.24059,96.11545
9/15/2021 8:17:00 AM,175.7278,613.2813,4.094579,1.106017,1.105294,1.101315,96.2377,96.11545
9/15/2021 8:18:00 AM,195.1373,615.7813,4.094579,1.089742,1.102401,1.106741,96.2377,96.11545
